keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Demokratie,-1.153113569738758,0.6934331514325875,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-1.6476936621865879,0.4582435242484664,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,False,False,False,-5.301026887128375,5.448897858448723e-06,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-4.965470313867876,2.5963572818489153e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.7783,0.9128,0.8046,0.9038,0.9577,0.9605,0.9206,0.8549,0.7207,0.7097,0.5404,0.6716,0.1206,0.1624,0.9509,0.7137,0.7982,0.8901,0.739,0.4206,0.4654,0.622,0.8438,0.1623,0.2066,0.3765,0.0647,0.0453,0.2305,0.0015,0.0018,0.0004,0.0148,0.0014,0.0014,0.5988,0.2363,0.0081,0.0126,0.6436,0.7263,0.6857,,,,7.0,4.0,3.0
Demonstranten,-3.2899689459686603,0.015332860647309831,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-3.8745259131633873,0.0022305297026851655,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",True,True,True,True,True,True,-6.8016430842145965,2.2292888214778053e-09,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-11.2880405087075,1.4021027897531602e-20,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",True,True,True,True,True,True,0.6044,0.7582,0.3183,0.3539,0.5274,0.345,0.1938,0.9162,0.2774,0.0059,0.0119,0.0284,0.0366,0.0173,0.4632,0.6273,0.7726,0.5952,0.7075,0.614,0.7268,0.9931,0.4202,0.3555,0.3751,0.5307,0.5176,0.6302,0.2682,0.1649,0.4143,0.7005,0.6669,0.8063,0.7974,0.0536,0.0095,0.0052,0.0039,0.0053,0.005,0.0039,,3.0,,,,4.0
Demos,-2.0249817109565145,0.2757280345835541,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.8337280728785252,0.05361512047432017,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,False,False,False,False,True,-5.320676794660634,4.960702761036728e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.724496944093249,7.567386881857144e-05,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.2481,0.3469,0.8098,0.421,0.0938,0.1357,0.2286,0.6423,0.7159,0.4131,0.048,0.1115,0.3183,0.4664,0.4483,0.7692,0.8406,0.7503,0.4311,0.6581,0.6832,0.1395,0.3182,0.5544,0.369,0.6987,0.9845,0.9984,0.2373,0.0715,0.0497,0.0164,0.3506,0.5315,0.4002,0.0002,0.0,0.0004,0.0002,0.0223,0.0014,0.0,,4.0,,,4.0,2.0
Den,-3.0814452300300372,0.027957146472302127,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-5.228641987986164,7.682340649720192e-06,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",True,True,True,True,True,True,-6.083316170888084,1.0791214117452917e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-12.234741351374245,1.0342794540552878e-22,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",True,True,True,True,True,True,0.6742,0.8724,0.8892,0.9023,0.7866,0.8119,0.8309,0.5875,0.7631,0.5559,0.2842,0.4549,0.4911,0.5492,0.6557,0.8186,0.3299,0.3773,0.2638,0.1372,0.2594,0.4452,0.7737,0.0501,0.0294,0.0542,0.0119,0.0213,0.7249,0.9308,0.9417,0.9758,0.9922,0.9899,0.9968,0.8859,0.9649,0.997,0.9999,0.9998,1.0,1.0,,,,6.0,,
Derby,-2.2593873603507793,0.18540095397728035,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.518333727973527,0.007528541587626501,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,True,True,True,True,-6.128723675711304,8.503745721768344e-08,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.820857362407326,2.0036828509771244e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.0001,0.0002,0.0089,0.0169,0.0419,0.0218,0.0142,0.3673,0.009,0.6065,0.6455,0.5401,0.1632,0.1504,0.9819,0.7425,0.9999,0.8201,0.735,0.8813,0.7665,0.1554,0.2844,0.5757,0.5459,0.626,0.8809,0.8997,0.107,0.101,0.3517,0.4824,0.7049,0.5414,0.4997,0.9643,0.3801,0.9352,0.4937,0.654,0.5933,0.6497,1.0,2.0,,,,
Deutlich,-4.983667153953247,2.3905643008121336e-05,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",-3.9734980041590227,0.001555821272493179,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",True,True,True,True,True,True,-9.537695597584237,2.7800738057695525e-16,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",-8.245746529886903,5.560405664470141e-13,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,True,True,True,0.8385,0.7018,0.5103,0.7522,0.9196,0.9263,0.7635,0.5602,0.2289,0.2041,0.3329,0.2953,0.3278,0.2937,0.3117,0.5444,0.7898,0.8732,0.9046,0.9329,0.5672,0.6352,0.9128,0.9791,0.9843,0.9824,0.9934,0.6107,0.0505,0.0625,0.2534,0.4617,0.7146,0.7715,0.0793,0.6983,0.3833,0.4191,0.561,0.7345,0.7787,0.6245,,,,,,
Deutsche,-2.2633988251494945,0.1840443507571508,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.7734014691241633,0.06217477241938012,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,False,False,True,True,False,-5.703854767404223,7.567178380710272e-07,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-6.0687653716606444,1.1644676924221743e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.5808,0.7422,0.0919,0.0053,0.0247,0.0581,0.0526,0.3809,0.3963,0.0533,0.0454,0.2904,0.4297,0.4924,0.7267,0.0079,0.0126,0.0107,0.139,0.179,0.1982,0.0272,0.0181,0.0037,0.0192,0.4249,0.2897,0.3038,0.0,0.0,0.0,0.0004,0.1271,0.0,0.0,0.2225,0.0,0.0008,0.0594,0.5287,0.2299,0.0073,4.0,4.0,2.0,3.0,1.0,2.0
Deutscher,-1.867321232824238,0.3475868809635382,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.802895191540745,0.002877831911057998,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,True,False,True,True,-5.129300338131178,1.2236758810633097e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.970177826134046,2.541538764686186e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.8421,0.6656,0.9067,0.9453,0.9156,0.0201,0.0273,0.0516,0.1156,0.1652,0.1604,0.2097,0.052,0.0927,0.6865,0.6833,0.2019,0.1852,0.1837,0.4204,0.3014,0.5011,0.55,0.097,0.0377,0.1005,0.0914,0.1507,0.6675,0.8898,0.2269,0.1843,0.7092,0.689,0.7493,0.7774,0.5351,0.4747,0.7112,0.7982,0.6766,0.6176,6.0,,,4.0,,
Deutschland,-2.1493633129121115,0.22513387852060107,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.2908897572217515,0.17492304309136442,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,False,False,True,False,-4.721533162286689,7.665441931900763e-05,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-4.297055202932993,0.00044945728671071957,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.1462,0.0131,0.0681,0.0382,0.0862,0.0461,0.1221,0.8163,0.4423,0.1579,0.1297,0.3702,0.6356,0.4767,0.2997,0.0006,0.0005,0.0024,0.0004,0.001,0.0023,0.0858,0.2008,0.0038,0.0115,0.0156,0.026,0.0073,0.0006,0.0,0.208,0.2548,0.079,0.1014,0.1947,0.428,0.029,0.0692,0.1787,0.1846,0.1001,0.0206,2.0,,5.0,3.0,2.0,7.0
Dienstag,-2.4898380098717268,0.11796646568665581,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.1444196405093376,0.22703221651849936,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,False,False,True,False,-6.067698501086693,1.170979648228492e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.222782312384775,7.897723314735343e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,False,True,0.0015,0.0009,0.006,0.0359,0.0001,0.0003,0.0004,0.7724,0.28,0.6836,0.5098,0.0304,0.0293,0.0213,0.0,0.0,0.0009,0.0,0.0,0.0118,0.0093,0.4681,0.0037,0.422,0.163,0.0007,0.0001,0.0004,0.0073,0.0026,0.0458,0.0,0.0,0.0,0.0,0.0093,0.0209,0.2154,0.1923,0.0301,0.0605,0.0003,5.0,7.0,1.0,6.0,4.0,7.0
Diesel,-2.462525866925367,0.12486040438595508,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.271515826258639,0.1813192874003675,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,True,True,True,-4.940280601054367,2.90959908416259e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-4.031199202130687,0.0012556716162950535,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,False,True,0.0814,0.0101,0.0671,0.0961,0.0621,0.1011,0.1772,0.0061,0.0117,0.1167,0.0839,0.166,0.0901,0.1029,0.3145,0.0843,0.1915,0.433,0.2088,0.2831,0.3648,0.1813,0.3717,0.2879,0.2464,0.2408,0.424,0.5571,0.1348,0.0763,0.0,0.0,0.0007,0.0034,0.0132,0.1681,0.0443,0.013,0.0154,0.0408,0.0129,0.0178,2.0,1.0,,,3.0,6.0
Digitalisierung,-1.7374643436283879,0.41192037076976923,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.0589202184018967,0.2613504186490244,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,False,False,True,False,-4.4439451123227265,0.0002479580071445143,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.539417728070913,1.7151131497203184e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.1036,0.0666,0.0846,0.0763,0.0063,0.0057,0.0934,0.3871,0.5536,0.0789,0.147,0.0415,0.0797,0.0803,0.1071,0.144,0.028,0.0698,0.0438,0.1705,0.1504,0.0347,0.1126,0.0107,0.0255,0.0154,0.0243,0.012,0.1423,0.0012,0.0006,0.0001,0.0024,0.0039,0.0071,0.4358,0.4156,0.0006,0.0007,0.2595,0.0708,0.0037,6.0,5.0,3.0,3.0,4.0,3.0
Djokovic,-3.5346546123864444,0.007140437801772045,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-3.7083235425118803,0.003997587746466702,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,False,True,True,-8.584791479465958,7.558311305019151e-14,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-5.838055485169098,3.8348975110039553e-07,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.2334,0.2681,0.5321,0.2285,0.1385,0.001,0.0101,0.2692,0.0982,0.0007,0.0007,0.0654,0.4572,0.0475,0.0005,0.0,0.0007,0.0295,0.0072,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0002,0.0,0.18,0.0905,0.014,0.0047,0.0281,0.0951,0.071,0.0129,0.0058,0.0204,0.2368,0.8427,0.9152,0.1912,6.0,3.0,2.0,2.0,4.0,2.0
Dollar,-2.141499300911195,0.22815810073769632,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-1.074497337392325,0.725134200018718,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,False,False,False,True,False,-4.761984119256736,6.426332375526044e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.115285543356772,0.0009136875952438949,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,False,True,0.5042,0.6045,0.49,0.5539,0.1888,0.0839,0.019,0.6736,0.9214,0.8292,0.9205,0.9061,0.8653,0.9325,0.6159,0.348,0.12,0.1887,0.4663,0.5479,0.6457,0.6267,0.546,0.8381,0.7339,0.704,0.6652,0.1286,0.0233,0.006,0.0002,0.0001,0.2912,0.5907,0.5466,0.914,0.9254,0.4783,0.4814,0.8988,0.8398,0.7061,7.0,,,,4.0,
Donnerstag,-2.9673017906585146,0.03806289847566629,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-3.729001558991604,0.003723228869598986,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,-5.762630967252511,5.626124579800068e-07,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-4.362260944522881,0.0003459644395443209,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.0005,0.0002,0.0008,0.0071,0.0146,0.0364,0.0238,0.4366,0.0118,0.1436,0.0633,0.0151,0.0006,0.0015,0.0004,0.0006,0.0025,0.0218,0.0319,0.0228,0.0163,0.0485,0.0006,0.0037,0.0022,0.0046,0.0,0.0,0.2037,0.0082,0.2096,0.0,0.0,0.0,0.0,0.436,0.7142,0.5998,0.8112,0.275,0.3445,0.0013,2.0,6.0,1.0,6.0,4.0,7.0
Dortmund,-2.343181550396017,0.1584188880110423,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-2.9334525222586696,0.04159393134762068,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,True,True,True,True,-6.35279094824226,2.586142351137239e-08,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-5.421705711686758,3.0491952164224915e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,False,True,0.3747,0.0913,0.1387,0.1115,0.3078,0.3608,0.4879,0.1972,0.217,0.0437,0.3653,0.3378,0.2498,0.1649,0.633,0.6937,0.8762,0.6061,0.7617,0.9327,0.9109,0.1073,0.2335,0.191,0.3497,0.1075,0.2202,0.1483,0.4585,0.1083,0.013,0.0081,0.0246,0.0397,0.0438,0.1414,0.1673,0.0269,0.1366,0.4767,0.0068,0.1075,,3.0,,,4.0,6.0
Draisaitl,-3.0707340585455425,0.028796182832176546,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",-2.6591722565692386,0.0813735981823569,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",True,True,False,True,False,True,-7.196936459037167,2.4209033273948396e-10,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-6.855836391124131,1.6493960341630559e-09,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",True,True,True,True,True,True,0.1689,0.391,0.3304,0.4018,0.3864,0.3148,0.4216,0.2851,0.1621,0.2046,0.1096,0.171,0.4119,0.4965,0.001,0.0075,0.0086,0.0217,0.0013,0.003,0.0049,0.2771,0.6652,0.3821,0.2515,0.3797,0.2536,0.3512,0.0829,0.1227,0.1914,0.204,0.0623,0.1336,0.1722,0.0963,0.0637,0.0672,0.1377,0.1042,0.1787,0.1734,,,1.0,,,
Drei,-4.380936119992532,0.0003207608585911239,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-2.230926904044515,0.19521282324907707,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,False,False,True,False,-7.493182625773164,4.449697421657654e-11,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-5.069453254206306,1.614335604455523e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.489,0.5163,0.0188,0.0317,0.8108,0.36,0.4012,0.7545,0.079,0.0037,0.0088,0.1659,0.2688,0.7363,0.9862,0.876,0.8928,0.686,0.6104,0.7532,0.8687,0.8728,0.7365,0.0124,0.0073,0.1371,0.1589,0.3117,0.602,0.5755,0.0,0.0,0.0059,0.0,0.0,0.5044,0.0738,0.0191,0.0036,0.9213,0.051,0.0355,3.0,3.0,,4.0,3.0,4.0
Dresden,-3.4202459185948118,0.01028775032398351,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.9652592386032361,0.3020102976344487,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,False,False,True,True,False,-4.37748241394081,0.00032528682197714725,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.207095260085261,8.50352116439152e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.3195,0.2373,0.4675,0.3478,0.4789,0.3258,0.3916,0.7312,0.2726,0.0297,0.0297,0.1905,0.425,0.8317,0.0559,0.0145,0.1329,0.2609,0.1261,0.0652,0.0908,0.0314,0.0517,0.0978,0.06,0.1681,0.0961,0.3502,0.2912,0.1858,0.3665,0.4201,0.6479,0.1403,0.202,0.8046,0.0033,0.01,0.0528,0.1568,0.5363,0.5886,,3.0,2.0,1.0,,2.0
Dresdner,-2.697019305598833,0.07455548112906686,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-8.056245628663309,1.6895122517454386e-12,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",False,True,True,True,True,True,-8.07493103348232,1.5144230275736534e-12,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",-9.83186306644555,5.012547057798903e-17,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",True,True,True,True,True,True,0.4152,0.3413,0.4395,0.5885,0.4251,0.692,0.7671,0.0137,0.0307,0.0072,0.006,0.0191,0.0428,0.0615,0.6709,0.7009,0.8644,0.9594,0.9771,0.9706,0.977,0.0537,0.0837,0.0562,0.0313,0.0391,0.0582,0.0901,0.049,0.0662,0.0881,0.1128,0.0187,0.0136,0.0386,0.9556,0.8451,0.3834,0.2855,0.5373,0.6699,0.7648,,4.0,,4.0,6.0,
Dritter,-1.8880751844556094,0.3376915469371321,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.83527844799206,0.053408511441369905,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",False,True,False,False,True,True,-4.8415153562658535,4.5266556505018354e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.830552445921603,1.8985681653736168e-09,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",True,True,True,True,True,True,0.9697,0.4001,0.0662,0.0451,0.1089,0.1052,0.0914,0.9813,0.7399,0.0175,0.0084,0.0363,0.0905,0.0414,0.7495,0.1762,0.2808,0.3986,0.5211,0.5205,0.5992,0.5563,0.7311,0.7947,0.6186,0.684,0.3772,0.464,0.3879,0.4948,0.6348,0.6791,0.6019,0.843,0.8538,0.5531,0.1589,0.2461,0.3574,0.6233,0.4093,0.2572,4.0,4.0,,,,
Drogen,-3.6696879774037447,0.004560295258544355,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.705221629818689,0.07313904940817906,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,False,True,True,True,-5.737702448792798,6.381341008984989e-07,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-5.377360626926991,3.778491232101825e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.7961,0.4981,0.2615,0.4715,0.5786,0.645,0.2886,0.1709,0.3783,0.4695,0.6376,0.6638,0.6514,0.7461,0.2846,0.1078,0.0744,0.0086,0.0177,0.0275,0.0376,0.068,0.2193,0.7785,0.7632,0.4307,0.5606,0.8053,0.9156,0.4023,0.0075,0.0089,0.0336,0.0001,0.0002,0.9269,0.6997,0.549,0.1934,0.0945,0.0883,0.2177,,,4.0,,6.0,
Druck,-2.1420170260831832,0.22795825811509446,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.6337283552390183,0.08622471861318037,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,True,True,True,-5.864888984731321,3.343466493417083e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.420132812287311,3.0725444616888576e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.9821,0.6464,0.9186,0.7314,0.3271,0.362,0.5785,0.189,0.3263,0.4259,0.0498,0.1343,0.0062,0.0097,0.8535,0.7529,0.6857,0.9436,0.9738,0.9501,0.9832,0.5443,0.7641,0.7876,0.2474,0.299,0.0113,0.0232,0.887,0.0573,0.0066,0.0058,0.0667,0.0026,0.0037,0.113,0.0103,0.0082,0.002,0.0364,0.0004,0.0004,,6.0,,6.0,6.0,6.0
